userID,evisID,timeStamp,currentStateOfCharge,energyConsumed,energyUsage,guesstimatedDistanceLeft,speed,distanceTraveled,throttlePosition,breakPosition,steeringWheelRot,xPosition,yPosition,zPosition,tripMeter,odoMeter
042,ControlGroup,0.07488704,1.19984162,0.00154842832,5.70274067,-1,6.77818155,0.0593174957,0.785164952,0,-0.009918516,-18.7911835,0.0923768952,486.3427,207.5102,1752.80762
042,ControlGroup,0.175687551,1.199672,0.00171804265,6.10611629,-1,7.63734341,0.248946,0.8203223,0,-0.0103457747,-18.6000462,0.07973292,486.40918,207.510376,1752.80762
042,ControlGroup,0.276675,1.19948673,0.00190326024,6.667834,-1,8.58677,0.461157143,0.824228644,0,-0.0103457747,-18.3626652,0.0791636,486.49118,207.510666,1752.80762
042,ControlGroup,0.387983084,1.19926965,0.00212038448,7.816471,-1,9.3838625,0.6970273,0.824228644,0,-0.0101931822,-18.12551,0.08739162,486.572571,207.510941,1752.80762
042,ControlGroup,0.489282846,1.19901621,0.00237378688,9.122488,-1,10.1792994,0.9552407,0.8320414,0,-0.008545183,-17.86743,0.09092059,486.6613,207.511215,1752.80762
042,ControlGroup,0.589906931,1.19873619,0.002653786,10.0799665,-1,11.0910959,1.23557091,0.8515732,0,-0.00314340647,-17.5558071,0.0890018,486.768555,207.51152,1752.80774
042,ControlGroup,0.7007015,1.198422,0.002968076,11.314436,-1,11.9736118,1.53856957,0.8828242,0,-0.00122074038,-17.2516823,0.08704746,486.8731,207.5118,1752.80774
042,ControlGroup,0.8009126,1.19807613,0.003313934,12.45089,-1,12.8880739,1.86566794,0.898449659,0,-0.00213629566,-16.9238243,0.08683076,486.9858,207.512131,1752.808
042,ControlGroup,0.9018767,1.19769323,0.00369684142,13.7846689,-1,13.9145117,2.21801424,0.902356,0,-0.00131229591,-16.53117,0.0874358863,487.120728,207.512589,1752.80811
042,ControlGroup,1.01305985,1.19727612,0.00411393354,15.0153179,-1,14.8329573,2.59596515,0.902356,0,-0.00054933317,-16.1522,0.0876159,487.250916,207.513,1752.80811
042,ControlGroup,1.11338639,1.19681668,0.004573353,16.5391026,-1,15.7505493,2.99950647,0.9062624,0,-0.00054933317,-15.749115,0.08740178,487.389374,207.513412,1752.80823
042,ControlGroup,1.21445107,1.19632113,0.005068917,17.840292,-1,16.7646313,3.42853665,0.910168767,0,-0.00054933317,-15.2730951,0.08713569,487.552948,207.513885,1752.80835
042,ControlGroup,1.32585788,1.19574869,0.00564130442,20.6059532,-1,17.6708679,3.88295,0.910168767,0,-0.00054933317,-14.8194456,0.0870352238,487.708862,207.514359,1752.80835
042,ControlGroup,1.426297,1.19515121,0.00623874553,21.5078773,-1,18.6514511,4.362645,0.910168767,0,-0.00054933317,-14.3419571,0.08724489,487.873016,207.5149,1752.80847
042,ControlGroup,1.52794051,1.19451356,0.00687643327,22.9567547,-1,19.6578465,4.867563,0.910168767,0,-0.00054933317,-13.7854357,0.0873157457,488.064331,207.5155,1752.80859
042,ControlGroup,1.6386888,1.19304848,0.008341534,26.6002789,-1,20.1874886,5.94837856,0.910168767,0,-0.00054933317,-13.260932,0.08707897,488.244659,207.516052,1752.80945
042,ControlGroup,1.73997283,1.19231224,0.009077815,26.5061283,-1,21.3796368,6.52438831,0.914075136,0,-0.0006103702,-12.7127628,0.08688998,488.4332,207.5166,1752.81042
042,ControlGroup,1.84030223,1.191525,0.009865051,28.340477,-1,22.34985,7.12560129,0.914075136,0,-0.00112918485,-12.07728,0.08682169,488.6518,207.517258,1752.8114
042,ControlGroup,1.95126748,1.19072425,0.0106658358,28.8282433,-1,23.2844753,7.7499814,0.914075136,0,-0.00216681417,-11.41394,0.08677394,488.8801,207.51799,1752.81238
042,ControlGroup,2.0518496,1.18987763,0.0115124891,30.47952,-1,23.89894,8.398925,0.914075136,0,-0.003967406,-10.7936592,0.08668936,489.093842,207.518677,1752.81335
042,ControlGroup,2.15355229,1.189014,0.01237611,31.09036,-1,24.85566,9.070691,0.914075136,0,-0.00399792474,-10.0781622,0.0865786448,489.340759,207.51944,1752.81445
042,ControlGroup,2.26405168,1.18811822,0.0132718105,32.2451973,-1,25.8403149,9.766371,0.914075136,0,-0.00399792474,-9.410976,0.08649118,489.5714,207.520126,1752.81555
042,ControlGroup,2.36447835,1.18720293,0.0141870724,32.9494133,-1,26.5495758,10.4846458,0.914075136,0,-0.00399792474,-8.722609,0.08641355,489.809784,207.520828,1752.81653
042,ControlGroup,2.4655273,1.18625069,0.0151392613,34.2787933,-1,27.4329147,11.22603,0.914075136,0,-0.00399792474,-8.012701,0.08633582,490.056,207.521561,1752.81763
042,ControlGroup,2.57723451,1.18527424,0.01611565,35.14998,-1,28.3088036,11.9896994,0.914075136,0,-0.00399792474,-7.199424,0.0862461,490.338531,207.522461,1752.81873
042,ControlGroup,2.67741179,1.18423939,0.0171504579,37.25307,-1,29.081377,12.8643761,0.914075136,0,-0.00399792474,-6.445594,0.08616557,490.600952,207.523285,1752.81958
042,ControlGroup,2.77826715,1.18319988,0.0181899611,37.42213,-1,29.9548588,13.58366,0.914075136,0,-0.00439466536,-5.58395338,0.08607858,490.9014,207.5242,1752.8208
042,ControlGroup,2.88991857,1.18214285,0.01924704,38.05487,-1,30.729826,14.4133644,0.914075136,0,-0.008697775,-4.78715754,0.08600183,491.179962,207.525024,1752.8219
042,ControlGroup,2.99040818,1.18106973,0.0203201268,38.63112,-1,31.4946671,15.2645836,0.914075136,0,-0.0127262184,-3.97053552,0.08592559,491.4665,207.525864,1752.823
042,ControlGroup,3.09106374,1.17998016,0.0214097556,39.2266464,-1,32.33513,16.1370811,0.914075136,0,-0.0129703665,-3.04036117,0.0858414248,491.794617,207.52681,1752.82422
042,ControlGroup,3.20237517,1.17886567,0.0225242414,40.1215172,-1,33.0829163,17.03062,0.914075136,0,-0.0147709586,-2.182991,0.08576657,492.098877,207.527771,1752.82532
042,ControlGroup,3.30236745,1.17773974,0.0236501563,40.53295,-1,33.82262,17.9449883,0.914075136,0,-0.0173039958,-1.306817,0.08569267,492.411865,207.528732,1752.82642
042,ControlGroup,3.40336776,1.17659926,0.0247906167,41.0566025,-1,34.6351852,18.8799438,0.914075136,0,-0.0175176244,-0.311657578,0.08561152,492.770233,207.5298,1752.82764
042,ControlGroup,3.514984,1.175445,0.025944937,41.5555649,-1,35.35819,19.8352776,0.914075136,0,-0.0181890316,0.6031254,0.0855392739,493.102539,207.530762,1752.82874
042,ControlGroup,3.62635541,1.17427325,0.0271166917,42.18316,-1,36.1523666,20.8107777,0.914075136,0,-0.0197149571,1.64041936,0.08545987,493.482849,207.53183,1752.83
042,ControlGroup,3.73487973,1.17187738,0.0295126159,43.46988,-1,36.95356,22.82154,0.9297006,0,-0.0197149571,2.699444,0.08538125,493.875244,207.532913,1752.83118
