userID,evisID,timeStamp,currentStateOfCharge,energyConsumed,energyUsage,guesstimatedDistanceLeft,speed,distanceTraveled,throttlePosition,breakPosition,steeringWheelRot,xPosition,yPosition,zPosition,tripMeter,odoMeter
043,ControlGroup,0.07749748,1.19997382,0.00688416371,0.9433975,-1,0.5964914,0.0006468322,0,0,0.000488296151,-18.94452,0.09300965,486.288666,68.89729,1456.171
043,ControlGroup,0.178426743,1.19994581,0.00691213738,1.00704825,-1,0.2606324,0.0147119053,0,0,0.000488296151,-18.94486,0.08056242,486.286438,68.8973,1456.171
043,ControlGroup,0.285028458,1.19991863,0.006939261,0.9764588,-1,0.2019874,0.0219473224,0,0,0.000488296151,-18.9443474,0.07928591,486.286621,68.8973,1456.171
043,ControlGroup,0.388120651,1.19989145,0.00696640229,0.9770765,-1,0.261953145,0.0253820159,0,0,0.000488296151,-18.9441872,0.08822933,486.2875,68.8973,1456.171
043,ControlGroup,0.489261627,1.19986486,0.0069929827,0.9568997,-1,0.0255153626,0.0332545154,0,0,0.000488296151,-18.9444256,0.09180626,486.2879,68.8973,1456.171
043,ControlGroup,0.59649086,1.19983876,0.007019065,0.938959658,-1,0.08881754,0.03542593,0,0,0.000488296151,-18.94459,0.09001781,486.28775,68.8973,1456.171
043,ControlGroup,0.700544357,1.19981289,0.00704492675,0.9310276,-1,0.0400014,0.037441805,0,0,0.000488296151,-18.9445152,0.08816948,486.287476,68.8973,1456.171
043,ControlGroup,0.802024841,1.19978714,0.00707067037,0.9267771,-1,0.0167239439,0.0391410328,0,0,0.000488296151,-18.9444065,0.08804061,486.287323,68.8973,1456.171
043,ControlGroup,0.909925461,1.19976151,0.00709633576,0.9239576,-1,0.02028743,0.0393029377,0,0,0.000488296151,-18.9443874,0.0887403,486.287323,68.8973,1456.171
043,ControlGroup,1.01339149,1.19973588,0.00712197227,0.922920346,-1,0.0466103442,0.039943,0.0198370311,0,0.0008850368,-18.944294,0.08901058,486.287384,68.8973,1456.171
043,ControlGroup,1.114708,1.19971025,0.00714764139,0.924081147,-1,0.0403103866,0.0402354263,0.03173925,0,0.001739555,-18.9444313,0.08889005,486.287323,68.8973,1456.171
043,ControlGroup,1.21823692,1.19968462,0.00717331,0.9240638,-1,0.0236237552,0.04042807,0.03173925,0,-0.0009460738,-18.94457,0.0887266,486.287354,68.8973,1456.171
043,ControlGroup,1.32835579,1.19963336,0.007224564,0.922187,-1,0.0140664522,0.040679194,0.119037449,0,-0.0009460738,-18.9445229,0.08871696,486.2874,68.8973,1456.171
043,ControlGroup,1.42758942,1.19960773,0.007250165,0.921637535,-1,0.05305031,0.04130663,0.206335649,0,-0.0009460738,-18.9438324,0.08876579,486.2877,68.8973,1456.171
043,ControlGroup,1.52999115,1.19958186,0.00727602746,0.9310399,-1,0.139683172,0.04356691,0.28569904,0,-0.00115970336,-18.94144,0.08878869,486.2885,68.8973,1456.171
043,ControlGroup,1.63977814,1.19955552,0.007302425,0.9503106,-1,0.3670445,0.0487283655,0.507812738,0,-0.00115970336,-18.93489,0.08877082,486.290741,68.8973,1456.171
043,ControlGroup,1.74025917,1.199528,0.00733000133,0.9927558,-1,0.725304663,0.0621592,0.507812738,0,-0.00115970336,-18.9201641,0.08873725,486.295776,68.8973,1456.171
043,ControlGroup,1.84281158,1.19949317,0.00736485748,1.25482249,-1,1.12844193,0.0916228,0.59765923,0,-0.00115970336,-18.8930664,0.08869653,486.305,68.89731,1456.171
043,ControlGroup,1.95261383,1.19945455,0.00740344124,1.38901508,-1,1.84126282,0.119725339,0.8007904,0,-0.00115970336,-18.8498211,0.08865052,486.319763,68.89736,1456.171
043,ControlGroup,2.05752945,1.19939518,0.00746282749,2.13790536,-1,2.82940984,0.181057677,0.875011444,0,-0.00115970336,-18.7805672,0.0885804743,486.343384,68.89744,1456.171
043,ControlGroup,2.17040634,1.19930911,0.00754888356,3.09801841,-1,4.02625275,0.252269238,0.9414197,0,-0.00115970336,-18.6790714,0.08847836,486.37796,68.8975449,1456.171
043,ControlGroup,2.28795815,1.19919908,0.00765889743,3.96050739,-1,5.428869,0.360951334,0.9726707,0,-0.00115970336,-18.5250835,0.08833719,486.430481,68.8977051,1456.171
043,ControlGroup,2.4101696,1.19897914,0.007878818,7.91714,-1,6.817416,0.5367385,1.00001526,0,-0.00115970336,-18.3441639,0.08820021,486.492157,68.8979,1456.171
043,ControlGroup,2.51071167,1.1987381,0.008119889,8.678567,-1,8.054987,0.675041854,1.00001526,0,-0.00115970336,-18.1468239,0.08807559,486.559479,68.89811,1456.171
043,ControlGroup,2.61962318,1.19807255,0.008785399,13.6862373,-1,9.38637352,1.12602508,0.9804834,0,-0.00158696249,-17.8899021,0.0879386961,486.647064,68.89838,1456.171
043,ControlGroup,2.72289658,1.19765842,0.009199562,14.9098473,-1,10.53081,1.40095031,0.9726707,0,-0.00375377666,-17.6263752,0.08781931,486.73703,68.89865,1456.171
043,ControlGroup,2.82336617,1.19720078,0.00965725,16.47676,-1,11.6237507,1.70716047,0.9453261,0,-0.00399792474,-17.3334541,0.08770534,486.837219,68.89897,1456.17114
043,ControlGroup,2.93452835,1.19667542,0.0101826414,18.9141045,-1,12.5580273,2.08008885,0.761726737,0,-0.00399792474,-16.9778824,0.0875878856,486.9589,68.89935,1456.17126
043,ControlGroup,3.0353508,1.19615352,0.0107045257,18.787838,-1,13.021841,2.39515543,0.6015656,0,-0.00433362834,-16.6405525,0.08750445,487.074463,68.8997,1456.17126
