userID,evisID,timeStamp,currentStateOfCharge,energyConsumed,energyUsage,guesstimatedDistanceLeft,speed,distanceTraveled,throttlePosition,breakPosition,steeringWheelRot,xPosition,yPosition,zPosition,tripMeter,odoMeter
043,ControlGroup,0.08659172,1.19997311,0.00414842134,0.96878624,-1,0.596491456,0.00529937539,0,0,-0.00381481368,-18.94452,0.09300964,486.288666,66.9775543,1167.00549
043,ControlGroup,0.187904358,1.19994688,0.004174681,0.9453452,-1,0.2606321,0.0189858526,0,0,-0.00381481368,-18.9448624,0.0805624,486.286438,66.97756,1167.00549
043,ControlGroup,0.286693573,1.19992089,0.00420070766,0.93695724,-1,0.242206842,0.0217179935,0,0,-0.00381481368,-18.9443035,0.08002757,486.2867,66.97756,1167.00549
043,ControlGroup,0.396812439,1.19989407,0.004227543,0.9660568,-1,0.2384036,0.0296485722,0,0,-0.00381481368,-18.9442062,0.08896161,486.287567,66.97756,1167.00549
043,ControlGroup,0.5010071,1.19986784,0.004253719,0.9423447,-1,0.04355713,0.03470951,0.08333079,0,-0.00381481368,-18.9447632,0.09180979,486.287781,66.97756,1167.00549
043,ControlGroup,0.6016636,1.1998421,0.00427946961,0.9270209,-1,0.104811817,0.0354835279,0.238090158,0,-0.00381481368,-18.9439011,0.09001718,486.288147,66.97756,1167.00549
043,ControlGroup,0.703001,1.19981623,0.0043053343,0.931122959,-1,0.134836122,0.0385965779,0.238090158,0,-0.00381481368,-18.94131,0.08816885,486.289124,66.97756,1167.00549
043,ControlGroup,0.813818,1.19979024,0.00433127955,0.9340278,-1,0.209627762,0.04275334,0.261894584,0,-0.00381481368,-18.9360161,0.0880907848,486.291016,66.97756,1167.00549
043,ControlGroup,0.9136009,1.19976413,0.00435742876,0.9413653,-1,0.376800954,0.0493997261,0.4444258,0,-0.00381481368,-18.9282551,0.08871796,486.293671,66.97756,1167.00549
043,ControlGroup,1.016798,1.19973612,0.00438548,1.009853,-1,0.6664594,0.06083654,0.464278072,0,-0.00381481368,-18.9145126,0.08897236,486.29834,66.97756,1167.00549
043,ControlGroup,1.12686157,1.19970679,0.00441482943,1.05657744,-1,0.947220564,0.0797399357,0.464278072,0,-0.00381481368,-18.8907051,0.08880384,486.3065,66.97756,1167.00549
043,ControlGroup,1.22769737,1.19967568,0.004445998,1.12207627,-1,1.19942915,0.105906956,0.432523578,0,-0.00381481368,-18.8620415,0.08863217,486.316254,66.97757,1167.00549
043,ControlGroup,1.32783508,1.19964242,0.00447923038,1.19636285,-1,1.43438816,0.139332578,0.42458877,0,-0.00381481368,-18.8268833,0.08859302,486.328278,66.97763,1167.00549
043,ControlGroup,1.43045616,1.19960737,0.00451431563,1.26306415,-1,1.650374,0.179214522,0.4523606,0,-0.00381481368,-18.7856827,0.08861705,486.3424,66.9777,1167.00549
043,ControlGroup,1.528122,1.19956779,0.004553837,1.42276692,-1,1.92077637,0.225772142,0.4523606,0,-0.00381481368,-18.7381916,0.08862084,486.358673,66.97776,1167.00549
043,ControlGroup,1.6292057,1.19952464,0.004597007,1.55412316,-1,2.161145,0.285220355,0.4523606,0,-0.00381481368,-18.6779842,0.0885879,486.379242,66.97784,1167.00549
043,ControlGroup,1.74229622,1.19947827,0.00464338,1.66944158,-1,2.40783286,0.3459484,0.4523606,0,-0.00381481368,-18.6171532,0.08855201,486.4,66.9779053,1167.00549
043,ControlGroup,1.8342762,1.19943047,0.00469119474,1.72132373,-1,2.64541483,0.40545702,0.4523606,0,-0.00381481368,-18.5497417,0.08852484,486.423065,66.9779739,1167.00549
043,ControlGroup,1.943079,1.19938052,0.00474109175,1.79628849,-1,2.93933082,0.478868127,0.4523606,0,-0.00381481368,-18.4589882,0.08849934,486.454071,66.9780655,1167.00549
043,ControlGroup,2.06475258,1.19932687,0.004794734,1.93112433,-1,3.26492047,0.558835,0.5507828,0,-0.00381481368,-18.3771172,0.08847714,486.482025,66.9781342,1167.00549
043,ControlGroup,2.165327,1.19927013,0.00485147536,2.04268527,-1,3.67899942,0.646186531,0.621097445,0,-0.00381481368,-18.285471,0.08844804,486.513367,66.97821,1167.00549
043,ControlGroup,2.25510025,1.19920671,0.00491487468,2.28236938,-1,4.16865158,0.7445264,0.5898465,0,-0.00381481368,-18.169632,0.088401854,486.553,66.97834,1167.00549
043,ControlGroup,2.3771553,1.199128,0.00499356631,2.83289456,-1,4.597321,0.8553654,0.5781274,0,-0.00381481368,-18.0536633,0.08835402,486.592773,66.97848,1167.00549
043,ControlGroup,2.47760963,1.19895685,0.00516475,3.1926477,-1,5.038893,1.11156261,0.6015656,0,-0.00381481368,-17.9125519,0.088304,486.641083,66.97863,1167.00549
043,ControlGroup,2.58779144,1.19885206,0.00526959,3.77422881,-1,5.46143866,1.25661433,0.621097445,0,-0.00381481368,-17.7740822,0.08826417,486.688477,66.97877,1167.00549
043,ControlGroup,2.69105339,1.19872952,0.005392195,4.41379,-1,6.010525,1.43266439,0.656254768,0,-0.00381481368,-17.6059361,0.08821966,486.7461,66.9789352,1167.00549
043,ControlGroup,2.79103279,1.1986022,0.005519541,4.58444929,-1,6.491463,1.58583832,0.632816553,0,-0.00381481368,-17.4408474,0.08817306,486.802734,66.97911,1167.00549
043,ControlGroup,2.900835,1.19846666,0.00565511826,4.88077831,-1,6.99113,1.77034616,0.6250038,0,-0.00381481368,-17.2432842,0.08811731,486.870544,66.97934,1167.00549
